WebQTrn-3182	what are the names of snoopy brothers and sisters?	what are the names of snoopy brothers and sisters
WebQTrn-3183	what is the laguna beach theme song?	what is the laguna beach theme song
WebQTrn-3184	what was the cause of death for edgar allan poe?	what was the cause of death for edgar allan poe
WebQTrn-3185	what is thomas edison's most famous for?	what is thomas edison 's most famous for
WebQTrn-3186	what does jennifer lopez do?	what does jennifer lopez do
WebQTrn-3187	what country was dmitri mendeleev born?	what country was dmitri mendeleev born
WebQTrn-3188	where did pres obama go to high school?	where did pres obama go to high school
WebQTrn-3189	what is the capital city of west germany?	what is the capital city of west germany
WebQTrn-3190	what money system does australia use?	what money system does australia use
WebQTrn-3191	when did herman cain run for president?	when did herman cain run for president
WebQTrn-3192	who is caroline spencer jr s father?	who is caroline spencer jr s father
WebQTrn-3193	when is the us open tennis mens final 2011?	when is the us open tennis mens final 2011
WebQTrn-3194	where does president barack obama live?	where does president barack obama live
WebQTrn-3195	where does nick diaz fight?	where does nick diaz fight
WebQTrn-3196	where did st louis tornado hit?	where did st louis tornado hit
WebQTrn-3197	what did whitney houston die of?	what did whitney houston die of
WebQTrn-3198	what movies has selena gomez starred in?	what movies has selena gomez starred in
WebQTrn-3199	what highschool did khloe kardashian go to?	what highschool did khloe kardashian go to
WebQTrn-3200	who is the 2011 heisman trophy winner?	who is the 2011 heisman trophy winner
WebQTrn-3201	what to do in midland tx this weekend?	what to do in midland tx this weekend
WebQTrn-3202	who played freddy in friday the 13th?	who played freddy in friday the 13th
WebQTrn-3203	what contribution did hooke made to science in 1665?	what contribution did hooke made to science in 1665
WebQTrn-3204	what countries make up great britain and what are their capitals?	what countries make up great britain and what are their capitals
WebQTrn-3205	what did eli whitney invented?	what did eli whitney invented
WebQTrn-3206	what movies has angelina jolie in?	what movies has angelina jolie in
WebQTrn-3207	what radio station does uga football come on?	what radio station does uga football come on
WebQTrn-3208	who owns the chrysler corporation?	who owns the chrysler corporation
WebQTrn-3209	where was george washington originally from?	where was george washington originally from
WebQTrn-3210	what country christopher columbus from?	what country christopher columbus from
WebQTrn-3211	who was michael j fox?	who was michael j fox
WebQTrn-3212	what movies did jenna dewan play in?	what movies did jenna dewan play in
WebQTrn-3213	what is the bosnian language?	what is the bosnian language
WebQTrn-3214	what is father name of salman khan?	what is father name of salman khan
WebQTrn-3215	where is shawn johnson gymnast from?	where is shawn johnson gymnast from
WebQTrn-3216	what kind of money does the ivory coast use?	what kind of money does the ivory coast use
WebQTrn-3217	what writers influenced charles dickens?	what writers influenced charles dickens
WebQTrn-3218	where is roger federer from sui?	where is roger federer from sui
WebQTrn-3219	what money should i bring to dominican?	what money should i bring to dominican
WebQTrn-3220	what is michael buble's style of music?	what is michael buble 's style of music
WebQTrn-3221	where did the florida marlins?	where did the florida marlins
WebQTrn-3222	what movies did taylor lautner star in?	what movies did taylor lautner star in
WebQTrn-3223	what did nixon do when he was president?	what did nixon do when he was president
WebQTrn-3224	what do egyptians speak?	what do egyptians speak
WebQTrn-3225	what language did the egyptians?	what language did the egyptians
WebQTrn-3226	who plays sarah marshall?	who plays sarah marshall
WebQTrn-3227	what did skinner believe?	what did skinner believe
WebQTrn-3228	when did babe ruth start playing baseball in the mlb?	when did babe ruth start playing baseball in the mlb
WebQTrn-3229	what type of monarchy did england have during the glorious revolution?	what type of monarchy did england have during the glorious revolution
WebQTrn-3230	who plays marlo on the wire?	who plays marlo on the wire
WebQTrn-3231	what is the zip code for inglewood california?	what is the zip code for inglewood california
WebQTrn-3232	who was the first actor to play edward quartermaine?	who was the first actor to play edward quartermaine
WebQTrn-3233	where did the founder of google go to college?	where did the founder of google go to college
WebQTrn-3234	what currency is used in germany 2012?	what currency is used in germany 2012
WebQTrn-3235	what made roald dahl famous?	what made roald dahl famous
WebQTrn-3236	what school did martin luther king jr attend?	what school did martin luther king jr attend
WebQTrn-3237	who did lenny kravitz marry?	who did lenny kravitz marry
WebQTrn-3238	what is the second official language of canada?	what is the second official language of canada
WebQTrn-3239	who coached the dallas cowboys in 1996?	who coached the dallas cowboys in 1996
WebQTrn-3240	what country did ponce de leon live in?	what country did ponce de leon live in
WebQTrn-3241	what is the language called in russia?	what is the language called in russia
WebQTrn-3242	what does the name austin stand for?	what does the name austin stand for
WebQTrn-3243	who does hank baskett play for now nov 2010?	who does hank baskett play for now nov 2010
WebQTrn-3244	who was the president of the us in 1971?	who was the president of the us in 1971
WebQTrn-3245	what team did ronaldo play for?	what team did ronaldo play for
WebQTrn-3246	what to do today in birmingham uk?	what to do today in birmingham uk
WebQTrn-3247	who was timothy mcveigh accomplice?	who was timothy mcveigh accomplice
WebQTrn-3248	how old is the current president of north korea?	how old is the current president of north korea
WebQTrn-3249	what show does tamera mowry play on?	what show does tamera mowry play on
WebQTrn-3250	what language do the people speak in australia?	what language do the people speak in australia
WebQTrn-3251	what college is in greeley colorado?	what college is in greeley colorado
WebQTrn-3252	what countries does the niger river flow through?	what countries does the niger river flow through
WebQTrn-3253	what is the official state flower of arizona?	what is the official state flower of arizona
WebQTrn-3254	what religion are most people in pakistan?	what religion are most people in pakistan
WebQTrn-3255	where is pyramids located in egypt?	where is pyramids located in egypt
WebQTrn-3256	what games did bungie make?	what games did bungie make
WebQTrn-3257	who does cristiano ronaldo play for 2012?	who does cristiano ronaldo play for 2012
WebQTrn-3258	what type of laws did mary harris jones demand?	what type of laws did mary harris jones demand
WebQTrn-3259	what team did kobe bryant play for first?	what team did kobe bryant play for first
WebQTrn-3260	what kind of government does vietnam have?	what kind of government does vietnam have
WebQTrn-3261	what language do the speak in switzerland?	what language do the speak in switzerland
WebQTrn-3262	where to stay in rome neighborhood?	where to stay in rome neighborhood
WebQTrn-3263	what style of art did van gogh produce?	what style of art did van gogh produce
WebQTrn-3264	what is american pie about song?	what is american pie about song
WebQTrn-3265	what are portuguese people considered?	what are portuguese people considered
WebQTrn-3266	what movies did angelina jolie star in?	what movies did angelina jolie star in
WebQTrn-3267	where was ancient carthage located?	where was ancient carthage located
WebQTrn-3268	what type of paintings did marc chagall do?	what type of paintings did marc chagall do
WebQTrn-3269	what did heisenberg say about electrons?	what did heisenberg say about electrons
WebQTrn-3270	what movies did howard shore wrote the music for?	what movies did howard shore wrote the music for
WebQTrn-3271	what does chilean people speak?	what does chilean people speak
WebQTrn-3272	what were frederick douglass achievements?	what were frederick douglass achievements
WebQTrn-3273	who plays kenneth on 30 rock?	who plays kenneth on 30 rock
WebQTrn-3274	when do they have the olympics?	when do they have the olympics
WebQTrn-3275	what is zip code for davenport iowa?	what is zip code for davenport iowa
WebQTrn-3276	where is riley's farm located?	where is riley 's farm located
WebQTrn-3277	who is the current coach of the new york knicks?	who is the current coach of the new york knicks
WebQTrn-3278	what was the name of william shakespeare's children?	what was the name of william shakespeare 's children
WebQTrn-3279	what organization did dr. carter g. woodson found?	what organization did dr. carter g. woodson found
WebQTrn-3280	who owns the steelers football team?	who owns the steelers football team
WebQTrn-3281	what currency does jamaica accept?	what currency does jamaica accept
